2024-06-11 16:23:10,282.bbq_producer.INFO ==================================================
2024-06-11 16:23:10,283.bbq_producer.INFO Today is 2024-06-11 at 04:23 PM
2024-06-11 16:23:10,283.bbq_producer.INFO Running on: nt Windows 10
2024-06-11 16:23:10,284.bbq_producer.INFO Python version:  3.11.9
2024-06-11 16:23:10,285.bbq_producer.INFO Python path: C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.11_3.11.2544.0_x64__qbz5n2kfra8p0
2024-06-11 16:23:10,286.bbq_producer.INFO Working dir: C:\Users\cbram\streaming-05-smart-smoker
2024-06-11 16:23:10,286.bbq_producer.INFO ==================================================
2024-06-11 16:48:53,085.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 17:59, 161.2
2024-06-11 16:48:53,134.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 17:59, 153
2024-06-11 16:48:54,199.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 17:59, 153
2024-06-11 16:48:55,276.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 18:00, 240.3
2024-06-11 16:48:56,339.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 18:00, 240.3
2024-06-11 16:48:57,400.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 18:00, 161.2
2024-06-11 16:48:58,449.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 18:00, 161.2
2024-06-11 16:48:58,492.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 18:00, 153
2024-06-11 16:48:59,560.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 18:00, 153
2024-06-11 16:49:00,625.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 18:01, 240.3
2024-06-11 16:49:01,684.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 18:01, 240.3
2024-06-11 16:49:02,753.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 18:01, 161.2
2024-06-11 16:49:03,811.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 18:01, 161.2
2024-06-11 16:49:03,852.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 18:01, 153.1
2024-06-11 16:49:04,910.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 18:01, 153.1
2024-06-11 16:49:05,973.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 18:02, 240.6
2024-06-11 16:49:07,040.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 18:02, 240.6
2024-06-11 16:49:08,110.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 18:02, 161.2
2024-06-11 16:49:09,178.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 18:02, 161.2
2024-06-11 16:49:09,231.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 18:02, 153.1
2024-06-11 16:49:10,290.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 18:02, 153.1
2024-06-11 16:49:11,356.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 18:03, 240.4
2024-06-11 16:49:12,421.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 18:03, 240.4
2024-06-11 16:49:13,473.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 18:03, 161.2
2024-06-11 16:49:14,536.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 18:03, 161.2
2024-06-11 16:49:14,581.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 18:03, 153.1
2024-06-11 16:49:15,651.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 18:03, 153.1
2024-06-11 16:49:16,719.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 18:04, 240.8
2024-06-11 16:49:17,785.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 18:04, 240.8
2024-06-11 16:49:18,832.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 18:04, 161.3
2024-06-11 16:49:19,902.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 18:04, 161.3
2024-06-11 16:49:19,944.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 18:04, 153.2
2024-06-11 16:49:21,007.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 18:04, 153.2
2024-06-11 16:49:22,074.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 18:05, 241.5
2024-06-11 16:49:23,137.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 18:05, 241.5
2024-06-11 16:49:24,205.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 18:05, 161.3
2024-06-11 16:49:25,273.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 18:05, 161.3
2024-06-11 16:49:25,310.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 18:05, 153.2
2024-06-11 16:49:26,369.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 18:05, 153.2
2024-06-11 16:49:27,431.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 18:06, 241.5
2024-06-11 16:49:28,479.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 18:06, 241.5
2024-06-11 16:49:29,570.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 18:06, 161.3
2024-06-11 16:49:30,638.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 18:06, 161.3
2024-06-11 16:49:30,687.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 18:06, 153.3
2024-06-11 16:49:31,747.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 18:06, 153.3
2024-06-11 16:49:32,811.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 18:07, 242
2024-06-11 16:49:33,857.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 18:07, 242
2024-06-11 16:49:34,917.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 18:07, 161.3
2024-06-11 16:49:35,983.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 18:07, 161.3
2024-06-11 16:49:36,050.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 18:07, 153.3
2024-06-11 16:49:37,117.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 18:07, 153.3
2024-06-11 16:49:38,182.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 18:08, 242
2024-06-11 16:49:39,248.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 18:08, 242
2024-06-11 16:49:40,312.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 18:08, 161.4
2024-06-11 16:49:41,381.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 18:08, 161.4
2024-06-11 16:49:41,425.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 18:08, 153.4
2024-06-11 16:49:42,489.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 18:08, 153.4
2024-06-11 16:49:43,555.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 18:09, 242.8
2024-06-11 16:49:44,618.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 18:09, 242.8
2024-06-11 16:49:45,684.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 18:09, 161.4
2024-06-11 16:49:46,747.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 18:09, 161.4
2024-06-11 16:49:46,791.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 18:09, 153.4
2024-06-11 16:49:47,857.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 18:09, 153.4
2024-06-11 16:49:48,901.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 18:10, 243.7
2024-06-11 16:49:49,963.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 18:10, 243.7
2024-06-11 16:49:51,029.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 18:10, 161.4
2024-06-11 16:49:52,094.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 18:10, 161.4
2024-06-11 16:49:52,141.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 18:10, 153.4
2024-06-11 16:49:53,207.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 18:10, 153.4
2024-06-11 16:49:54,257.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 18:11, 242.5
2024-06-11 16:49:55,324.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 18:11, 242.5
2024-06-11 16:49:56,392.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 18:11, 161.4
2024-06-11 16:49:57,461.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 18:11, 161.4
2024-06-11 16:49:57,503.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 18:11, 153.5
2024-06-11 16:49:58,567.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 18:11, 153.5
2024-06-11 16:49:59,651.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 18:12, 242.1
2024-06-11 16:50:00,713.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 18:12, 242.1
2024-06-11 16:50:01,779.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 18:12, 161.4
2024-06-11 16:50:02,840.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 18:12, 161.4
2024-06-11 16:50:02,886.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 18:12, 153.5
2024-06-11 16:50:03,938.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 18:12, 153.5
2024-06-11 16:50:04,992.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 18:13, 241.5
2024-06-11 16:50:06,056.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 18:13, 241.5
2024-06-11 16:50:07,122.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 18:13, 161.4
2024-06-11 16:50:08,185.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 18:13, 161.4
2024-06-11 16:50:08,229.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 18:13, 153.5
2024-06-11 16:50:09,275.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 18:13, 153.5
2024-06-11 16:50:10,343.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 18:14, 241.3
2024-06-11 16:50:11,403.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 18:14, 241.3
2024-06-11 16:50:12,469.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 18:14, 161.4
2024-06-11 16:50:13,537.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 18:14, 161.4
2024-06-11 16:50:13,577.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 18:14, 153.6
2024-06-11 16:50:14,653.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 18:14, 153.6
2024-06-11 16:50:15,718.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 18:15, 242
2024-06-11 16:50:16,785.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 18:15, 242
2024-06-11 16:50:17,852.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 18:15, 161.4
2024-06-11 16:50:18,902.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 18:15, 161.4
2024-06-11 16:50:18,945.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 18:15, 153.6
2024-06-11 16:50:20,012.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 18:15, 153.6
2024-06-11 16:50:21,077.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 18:16, 242.4
2024-06-11 16:50:22,139.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 18:16, 242.4
2024-06-11 16:50:23,208.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 18:16, 161.5
2024-06-11 16:50:24,257.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 18:16, 161.5
2024-06-11 16:50:24,299.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 18:16, 153.7
2024-06-11 16:50:25,365.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 18:16, 153.7
2024-06-11 16:50:26,432.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 18:17, 241.2
2024-06-11 16:50:27,500.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 18:17, 241.2
2024-06-11 16:50:28,566.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 18:17, 161.5
2024-06-11 16:50:29,634.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 18:17, 161.5
2024-06-11 16:50:29,681.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 18:17, 153.7
2024-06-11 16:50:30,746.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 18:17, 153.7
2024-06-11 16:50:31,808.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 18:18, 238.5
2024-06-11 16:50:32,872.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 18:18, 238.5
2024-06-11 16:50:33,922.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 18:18, 161.5
2024-06-11 16:50:34,990.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 18:18, 161.5
2024-06-11 16:50:35,036.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 18:18, 153.8
2024-06-11 16:50:36,102.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 18:18, 153.8
2024-06-11 16:50:37,164.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 18:19, 237.2
2024-06-11 16:50:38,230.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 18:19, 237.2
2024-06-11 16:50:39,277.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 18:19, 161.5
2024-06-11 16:50:40,338.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 18:19, 161.5
2024-06-11 16:50:40,381.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 18:19, 153.8
2024-06-11 16:50:41,447.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 18:19, 153.8
2024-06-11 16:50:42,512.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 18:20, 236.1
2024-06-11 16:50:43,579.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 18:20, 236.1
2024-06-11 16:50:44,644.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 18:20, 161.5
2024-06-11 16:50:45,707.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 18:20, 161.5
2024-06-11 16:50:45,751.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 18:20, 153.9
2024-06-11 16:50:46,817.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 18:20, 153.9
2024-06-11 16:50:47,886.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 18:21, 235.3
2024-06-11 16:50:48,945.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 18:21, 235.3
2024-06-11 16:50:50,008.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 18:21, 161.5
2024-06-11 16:50:51,057.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 18:21, 161.5
2024-06-11 16:50:51,100.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 18:21, 153.9
2024-06-11 16:50:52,165.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 18:21, 153.9
2024-06-11 16:50:53,230.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 18:22, 235.1
2024-06-11 16:50:54,277.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 18:22, 235.1
2024-06-11 16:50:55,355.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 18:22, 161.5
2024-06-11 16:50:56,421.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 18:22, 161.5
2024-06-11 16:50:56,466.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 18:22, 154
2024-06-11 16:50:57,525.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 18:22, 154
2024-06-11 16:50:58,587.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 18:23, 234.4
2024-06-11 16:50:59,666.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 18:23, 234.4
2024-06-11 16:51:00,730.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 18:23, 161.4
2024-06-11 16:51:01,794.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 18:23, 161.4
2024-06-11 16:51:01,836.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 18:23, 154
2024-06-11 16:51:02,902.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 18:23, 154
2024-06-11 16:51:03,969.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 18:24, 238.7
2024-06-11 16:51:05,037.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 18:24, 238.7
2024-06-11 16:51:06,084.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 18:24, 161.5
2024-06-11 16:51:07,145.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 18:24, 161.5
2024-06-11 16:51:07,190.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 18:24, 154
2024-06-11 16:51:08,255.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 18:24, 154
2024-06-11 16:51:09,301.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 18:25, 244.1
2024-06-11 16:51:10,366.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 18:25, 244.1
2024-06-11 16:51:11,429.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 18:25, 161.5
2024-06-11 16:51:12,494.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 18:25, 161.5
2024-06-11 16:51:12,539.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 18:25, 154.1
2024-06-11 16:51:13,605.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 18:25, 154.1
2024-06-11 16:51:14,671.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 18:26, 247.1
2024-06-11 16:51:15,737.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 18:26, 247.1
2024-06-11 16:51:16,805.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 18:26, 161.5
2024-06-11 16:51:17,873.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 18:26, 161.5
2024-06-11 16:51:17,920.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 18:26, 154.1
2024-06-11 16:51:18,986.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 18:26, 154.1
2024-06-11 16:51:20,052.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 18:27, 247.2
2024-06-11 16:51:21,119.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 18:27, 247.2
2024-06-11 16:51:22,182.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 18:27, 161.5
2024-06-11 16:51:23,249.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 18:27, 161.5
2024-06-11 16:51:23,291.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 18:27, 154.2
2024-06-11 16:51:24,339.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 18:27, 154.2
2024-06-11 16:51:25,399.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 18:28, 249
2024-06-11 16:51:26,465.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 18:28, 249
2024-06-11 16:51:27,531.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 18:28, 161.6
2024-06-11 16:51:28,592.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 18:28, 161.6
2024-06-11 16:51:28,637.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 18:28, 154.2
2024-06-11 16:51:29,691.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 18:28, 154.2
2024-06-11 16:51:30,755.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 18:29, 249.6
2024-06-11 16:51:31,806.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 18:29, 249.6
2024-06-11 16:51:32,873.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 18:29, 161.6
2024-06-11 16:51:33,930.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 18:29, 161.6
2024-06-11 16:51:33,973.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 18:29, 154.3
2024-06-11 16:51:35,023.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 18:29, 154.3
2024-06-11 16:51:36,094.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 18:30, 249
2024-06-11 16:51:37,176.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 18:30, 249
2024-06-11 16:51:38,244.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 18:30, 161.6
2024-06-11 16:51:39,294.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 18:30, 161.6
2024-06-11 16:51:39,340.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 18:30, 154.3
2024-06-11 16:51:40,402.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 18:30, 154.3
2024-06-11 16:51:41,470.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 18:31, 249.1
2024-06-11 16:51:42,535.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 18:31, 249.1
2024-06-11 16:51:43,602.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 18:31, 161.6
2024-06-11 16:51:44,662.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 18:31, 161.6
2024-06-11 16:51:44,712.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 18:31, 154.4
2024-06-11 16:51:45,776.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 18:31, 154.4
2024-06-11 16:51:46,822.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 18:32, 249.9
2024-06-11 16:51:47,883.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 18:32, 249.9
2024-06-11 16:51:48,950.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 18:32, 161.6
2024-06-11 16:51:50,016.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 18:32, 161.6
2024-06-11 16:51:50,060.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 18:32, 154.4
2024-06-11 16:51:51,127.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 18:32, 154.4
2024-06-11 16:51:52,195.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 18:33, 250.4
2024-06-11 16:51:53,276.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 18:33, 250.4
2024-06-11 16:51:54,326.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 18:33, 161.6
2024-06-11 16:51:55,392.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 18:33, 161.6
2024-06-11 16:51:55,442.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 18:33, 154.5
2024-06-11 16:51:56,505.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 18:33, 154.5
2024-06-11 16:51:57,572.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 18:34, 250
2024-06-11 16:51:58,634.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 18:34, 250
2024-06-11 16:51:59,683.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 18:34, 161.6
2024-06-11 16:52:00,746.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 18:34, 161.6
2024-06-11 16:52:00,822.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 18:34, 154.5
2024-06-11 16:52:01,866.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 18:34, 154.5
2024-06-11 16:52:02,933.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 18:35, 251.4
2024-06-11 16:52:03,998.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 18:35, 251.4
2024-06-11 16:52:05,059.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 18:35, 161.6
2024-06-11 16:52:06,125.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 18:35, 161.6
2024-06-11 16:52:06,176.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 18:35, 154.6
2024-06-11 16:52:07,244.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 18:35, 154.6
2024-06-11 16:52:08,306.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 18:36, 251.9
2024-06-11 16:52:09,356.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 18:36, 251.9
2024-06-11 16:52:10,416.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 18:36, 161.6
2024-06-11 16:52:11,449.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 18:36, 161.6
2024-06-11 16:52:11,473.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 18:36, 154.6
2024-06-11 16:52:12,537.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 18:36, 154.6
2024-06-11 16:52:13,604.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 18:37, 251.4
2024-06-11 16:52:14,661.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 18:37, 251.4
2024-06-11 16:52:15,728.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 18:37, 161.6
2024-06-11 16:52:16,796.bbq_producer.INFO [X] Sent message to queue 02-food-A: 5/22/2021 18:37, 161.6
2024-06-11 16:52:16,841.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 18:37, 154.6
2024-06-11 16:52:17,900.bbq_producer.INFO [X] Sent message to queue 03-food-B: 5/22/2021 18:37, 154.6
2024-06-11 16:52:18,961.bbq_producer.INFO [X] Sent message to queue 01-smoker: 5/22/2021 18:38, 251.8
